1;2;2;
0.98;2;2;
0.96;2;2;
0.94;2;2;
0.92;2;2;
0.9;2;2;
0.88;2;2;
0.86;2;2;
0.84;2;2;
0.82;2;2;
0.8;2;2;
0.78;2;2;
0.76;2;2;
0.74;2;2;
0.72;2;2;
0.7;2;2;
0.68;2;2;
0.66;2;2;
0.64;2;2;
0.62;2;2;
0.6;2;2;
0.58;2;2;
0.56;2;2;
0.54;2;2;
0.52;2;2;
0.5;2;2;
0.48;2;2;
0.46;2;2;
0.44;2;2;
0.42;2;2;
0.4;2;2;
0.38;2;2;
0.36;2;2;
0.34;2;2;
0.32;2;2;
0.3;2;2;
0.28;2;2;
0.26;2;2;
0.24;2;2;
0.22;2;2;
0.2;2;2;
0.18;2;2;
0.16;2;2;
0.14;2;2;
0.12;2;2;
0.1;2;2;
0.08;2;2;
0.0599999;2;2;
0.04;2;2;
0.02;2;2;
0;2;2;
0;1.98;2;
0;1.96;2;
0;1.94;2;
0;1.92;2;
0;1.9;2;
0;1.88;2;
0;1.86;2;
0;1.84;2;
0;1.82;2;
0;1.8;2;
0;1.78;2;
0;1.76;2;
0;1.74;2;
0;1.72;2;
0;1.7;2;
0;1.68;2;
0;1.66;2;
0;1.64;2;
0;1.62;2;
0;1.6;2;
0;1.58;2;
0;1.56;2;
0;1.54;2;
0;1.52;2;
0;1.5;2;
0;1.48;2;
0;1.46;2;
0;1.44;2;
0;1.42;2;
0;1.4;2;
0;1.38;2;
0;1.36;2;
0;1.34;2;
0;1.32;2;
0;1.3;2;
0;1.28;2;
0;1.26;2;
0;1.24;2;
0;1.22;2;
0;1.2;2;
0;1.18;2;
0;1.16;2;
0;1.14;2;
0;1.12;2;
0;1.1;2;
0;1.08;2;
0;1.06;2;
0;1.04;2;
0;1.02;2;
0;1;2;
0;0.98;2;
0;0.96;2;
0;0.94;2;
0;0.92;2;
0;0.9;2;
0;0.88;2;
0;0.86;2;
0;0.84;2;
0;0.82;2;
0;0.8;2;
0;0.78;2;
0;0.76;2;
0;0.74;2;
0;0.72;2;
0;0.7;2;
0;0.68;2;
0;0.66;2;
0;0.64;2;
0;0.62;2;
0;0.6;2;
0;0.58;2;
0;0.56;2;
0;0.54;2;
0;0.52;2;
0;0.5;2;
0;0.48;2;
0;0.46;2;
0;0.44;2;
0;0.42;2;
0;0.4;2;
0;0.38;2;
0;0.36;2;
0;0.34;2;
0;0.32;2;
0;0.3;2;
0;0.28;2;
0;0.26;2;
0;0.24;2;
0;0.22;2;
0;0.2;2;
0;0.18;2;
0;0.16;2;
0;0.14;2;
0;0.12;2;
0;0.1;2;
0;0.08;2;
0;0.06;2;
0;0.04;2;
0;0.02;2;
0;0;2
