20;3.8;2;
20;4;2;
20;4.2;2;
20;4.4;2;
20;4.6;2;
20;4.8;2;
20;5;2;
20;5.2;2;
20;5.4;2;
20;5.6;2;
20;5.8;2;
20;6;2;
20;6.2;2;
20;6.4;2;
20;6.6;2;
20;6.8;2;
20;7;2;
20;7.2;2;
20;7.4;2;
20;7.6;2;
20;7.8;2;
20;8;2;
20;8.2;2;
20;8.4;2;
20;8.6;2;
20;8.8;2;
20;9;2;
20;9.2;2;
20;9.4;2;
20;9.6;2;
20;9.8;2;
20;10;2;
20;10.2;2;
20;10.4;2;
20;10.6;2;
20;10.8;2;
20;11;2;
20;11.2;2;
20;11.4;2;
20;11.6;2;
20;11.8;2;
20;12;2;
20;12.2;2;
20;12.4;2;
20;12.6;2;
20;12.8;2;
20;13;2;
20;13.2;2;
20;13.4;2;
20;13.6;2;
20;13.8;2;
20;14;2;
20;14.2;2;
20;14.4;2;
20;14.6;2;
20;14.8;2;
20;15;2;
20;15.2;2;
20;15.4;2;
20;15.6;2;
20;15.8;2;
20;16;2;
20;16.2;2;
20;16.4;2;
20;16.6;2;
20;16.8;2;
20;17;2;
20;17.2;2;
20;17.4;2;
20;17.6;2;
20;17.8;2;
20;18;2;
20;18.2;2;
20;18.4;2;
20;18.6;2;
20;18.8;2;
20;19;2;
20;19.2;2;
20;19.4;2;
20;19.6;2;
20;19.8;2;
20;20;2;
19.8;20;2;
19.6;20;2;
19.4;20;2;
19.2;20;2;
19;20;2;
18.8;20;2;
18.6;20;2;
18.4;20;2;
18.2;20;2;
18;20;2;
17.8;20;2;
17.6;20;2;
17.4;20;2;
17.2;20;2;
17;20;2;
16.8;20;2;
16.6;20;2;
16.4;20;2;
16.2;20;2;
16;20;2;
15.8;20;2;
15.6;20;2;
15.4;20;2;
15.2;20;2;
15;20;2;
14.8;20;2;
14.6;20;2;
14.4;20;2;
14.2;20;2;
14;20;2;
13.8;20;2;
13.6;20;2;
13.4;20;2;
13.2;20;2;
13;20;2;
12.8;20;2;
12.6;20;2;
12.4;20;2;
12.2;20;2;
12;20;2;
11.8;20;2;
11.6;20;2;
11.4;20;2;
11.2;20;2;
11;20;2;
10.8;20;2;
10.6;20;2;
10.4;20;2;
10.2;20;2;
10;20;2;
9.8;20;2;
9.6;20;2;
9.4;20;2;
9.2;20;2;
9;20;2;
8.8;20;2;
8.6;20;2;
8.4;20;2;
8.2;20;2;
8;20;2;
7.8;20;2;
7.6;20;2;
7.4;20;2;
7.2;20;2;
7;20;2;
6.8;20;2;
6.6;20;2;
6.4;20;2;
6.2;20;2;
6;20;2;
5.8;20;2;
5.6;20;2;
5.4;20;2;
5.2;20;2;
5;20;2;
4.8;20;2;
4.6;20;2;
4.4;20;2;
4.2;20;2;
4;20;2;
3.8;20;2;
3.6;20;2;
3.4;20;2;
3.2;20;2;
3;20;2;
2.8;20;2;
2.6;20;2;
2.4;20;2;
2.2;20;2;
2;20;2;
1.8;20;2;
1.6;20;2;
1.4;20;2;
1.2;20;2;
1;20;2;
0.799999;20;2;
0.6;20;2;
0.4;20;2;
0.200001;20;2;
0;20;2;
0;19.8;2;
0;19.6;2;
0;19.4;2;
0;19.2;2;
0;19;2;
0;18.8;2;
0;18.6;2;
0;18.4;2;
0;18.2;2;
0;18;2;
0;17.8;2;
0;17.6;2;
0;17.4;2;
0;17.2;2;
0;17;2;
0;16.8;2;
0;16.6;2;
0;16.4;2;
0;16.2;2;
0;16;2;
0;15.8;2;
0;15.6;2;
0;15.4;2;
0;15.2;2;
0;15;2;
0;14.8;2;
0;14.6;2;
0;14.4;2;
0;14.2;2;
0;14;2;
0;13.8;2;
0;13.6;2;
0;13.4;2;
0;13.2;2;
0;13;2;
0;12.8;2;
0;12.6;2;
0;12.4;2;
0;12.2;2;
0;12;2;
0;11.8;2;
0;11.6;2;
0;11.4;2;
0;11.2;2;
0;11;2;
0;10.8;2;
0;10.6;2;
0;10.4;2;
0;10.2;2;
0;10;2;
0;9.8;2;
0;9.6;2;
0;9.4;2;
0;9.2;2;
0;9;2;
0;8.8;2;
0;8.6;2;
0;8.4;2;
0;8.2;2;
0;8;2;
0;7.8;2;
0;7.6;2;
0;7.4;2;
0;7.2;2;
0;7;2;
0;6.8;2;
0;6.6;2;
0;6.4;2;
0;6.2;2;
0;6;2;
0;5.8;2;
0;5.6;2;
0;5.4;2;
0;5.2;2;
0;5;2;
0;4.8;2;
0;4.6;2;
0;4.4;2;
0;4.2;2;
0;4;2;
0;3.8;2;
0;3.6;2;
0;3.4;2;
0;3.2;2;
0;3;2;
0;2.8;2;
0;2.6;2;
0;2.4;2;
0;2.2;2;
0;2;2;
0;1.8;2;
0;1.6;2;
0;1.4;2;
0;1.2;2;
0;1;2;
0;0.799999;2;
0;0.6;2;
0;0.4;2;
0;0.200001;2;
0;0;2
